cohort_id,as_of_date,rank,symbol,isin,avg_daily_value_60d,sessions_traded,selection_reason
liquid-2026-08-11,2026-08-11,310,PIIND,INE603J01030,957282425.47,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,311,DABUR,INE016A01026,956607316.12,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,312,RPOWER,INE614G01033,946532280.89,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,313,SHAILY,INE151G01028,931448833.11,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,314,CEMPRO,INE686A01026,929533928.71,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,315,NUVAMA,INE531F01023,927998755.03,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,316,SAGILITY,INE0W2G01015,919971793.66,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,317,BALAMINES,INE050E01027,904918182.10,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,318,KISSHT,INE12F801023,903934284.12,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,319,TFCILTD,INE305A01023,901392831.06,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,320,J&KBANK,INE168A01041,891400704.00,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,321,OBEROIRLTY,INE093I01010,890871644.78,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,322,TIINDIA,INE974X01010,883683686.78,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,323,LALPATHLAB,INE600L01024,882894579.73,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,324,COLPAL,INE259A01022,880847697.68,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,325,GENUSPOWER,INE955D01029,880099742.43,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,326,GRAPHITE,INE371A01025,877693372.30,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,327,HDFCSILVER,INF179KC1DI2,877641170.34,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,328,ALKEM,INE540L01014,862156433.69,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,329,HCC,INE549A01026,860763301.35,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,330,LGEINDIA,INE324D01010,859334196.57,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,331,SILVERIETF,INF109KC1Y56,853491711.07,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,332,PREMEXPLN,INE863B01029,851949887.59,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,333,MSTCLTD,INE255X01014,850262996.35,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,334,MOSCHIP,INE935B01025,850053413.28,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,335,RATNAVEER,INE05CZ01011,848313497.83,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,336,SBICARD,INE018E01016,847971988.87,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,337,MRF,INE883A01011,846938384.50,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,338,KPRMILL,INE930H01031,845836894.19,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,339,EMIL,INE02YR01019,844662890.92,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,340,AEROFLEX,INE024001021,839092689.51,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,341,SKYGOLD,INE01IU01018,835274802.68,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,342,ACMESOLAR,INE622W01025,834830781.28,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,343,RHIM,INE743M01012,832682730.07,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,344,IOLCP,INE485C01029,827169484.57,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,345,RELAXO,INE131B01039,826735845.79,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,346,AVALON,INE0LCL01028,823066676.98,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,347,NAZARA,INE418L01047,821325676.85,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,348,SOUTHBANK,INE683A01023,801568773.86,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,349,SAREGAMA,INE979A01025,798771500.81,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,350,CROMPTON,INE299U01018,791233650.42,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,351,KTKBANK,INE614B01018,787110864.66,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,352,RKFORGE,INE399G01023,785103964.55,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,353,ENGINERSIN,INE510A01028,777395925.43,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,354,LICHSGFIN,INE115A01026,765077459.55,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,355,MARKSANS,INE750C01026,762457470.57,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,356,GABRIEL,INE524A01029,760414461.93,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,357,BLUESTARCO,INE472A01039,755828999.30,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,358,IREDA,INE202E01016,753952001.99,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,359,GANDHAR,INE717W01049,752486567.11,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,360,INOXINDIA,INE616N01034,749506979.24,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,361,AGIIL,INE976R01033,734094990.06,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,362,PCBL,INE602A01031,732641374.35,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,363,URBANCO,INE0CAZ01013,727487869.67,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,364,POONAWALLA,INE511C01022,720085948.87,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,365,GPIL,INE177H01039,718885619.84,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,366,VIYASH,INE807F01027,718607078.41,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,367,SMLMAH,INE294B01019,716514220.75,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,368,BALKRISIND,INE787D01026,715026420.91,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,369,RUBICON,INE506V01022,712124786.72,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,370,PIRAMALFIN,INE202B01038,708674304.50,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,371,JSWCEMENT,INE718I01012,707828200.37,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,372,CHOICEIN,INE102B01014,705736329.05,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,373,TATAGOLD,INF277KA1976,704523247.82,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,374,TIMETECHNO,INE508G01029,696768784.65,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,375,TITAGARH,INE615H01020,694558634.06,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,376,JBMA,INE927D01051,694148162.12,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,377,IEX,INE022Q01020,693107455.26,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,378,PETRONET,INE347G01014,692515057.71,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,379,ITBEES,INF204KB15V2,691153698.79,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,380,NH,INE410P01011,682165588.60,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,381,OMNI,INE0UH301010,680360877.48,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,382,MAPMYINDIA,INE0BV301023,680257044.16,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,383,TANLA,INE483C01032,678609825.65,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,384,CRAFTSMAN,INE00LO01017,676967214.12,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,385,CUB,INE491A01021,675536692.53,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,386,DEEPAKFERT,INE501A01019,672560907.09,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,387,PACEDIGITK,INE0S3G01027,670737695.16,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,388,KEC,INE389H01022,670541938.68,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,389,SUPREMEIND,INE195A01028,668195546.77,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,390,COHANCE,INE03QK01018,666737989.69,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,391,ECLERX,INE738I01010,664481129.95,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,392,SAILIFE,INE570L01029,659243084.45,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,393,NUVOCO,INE118D01016,652772896.96,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,394,FINCABLES,INE235A01022,652407953.08,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,395,RATEGAIN,INE0CLI01024,650993343.08,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,396,NATCOPHARM,INE987B01026,650513709.89,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,397,SBCL,INE386D01027,644407474.89,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,398,GOLDIETF,INF109KC1NT3,638574919.61,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,399,AARTIIND,INE769A01020,637537978.00,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,400,SHREECEM,INE070A01015,635849000.92,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,401,BSOFT,INE836A01035,633185774.40,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,402,JNKINDIA,INE0OAF01028,623019624.01,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,403,SHAKTIPUMP,INE908D01010,622504073.69,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,404,SHYAMMETL,INE810G01011,620636318.83,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
liquid-2026-08-11,2026-08-11,405,AWL,INE699H01024,620505762.78,60,"top 500 by mean daily traded value over 60 sessions ending 2026-08-11; EQ series, traded every session"
